"ID","Year","113_Cause_Name","Cause_Name_Year","State","Deaths","Age-adjusted_Death_Rate"
"1734",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Iowa","1517","42.1"
"1735",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kansas","1377","44.1"
"1736",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kentucky","2621","58.3"
"1737",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Louisiana","2344","49.8"
"1738",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maine","690","45.8"
"1739",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maryland","1674","26.6"
"1740",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Massachusetts","2668","36.6"
"1741",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Michigan","4422","41.7"
"1742",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Minnesota","2385","39.4"
"1743",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Mississippi","1712","56.2"
"1744",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Missouri","3110","48.7"
"1745",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Montana","581","52.6"
"1746",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nebraska","781","38.6"
"1747",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nevada","1166","40.2"
"1748",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Hampshire","716","50.5"
"1749",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Jersey","2970","30.9"
"1750",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Mexico","1534","72.1"
"1751",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New York","5945","27.6"
"1752",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Carolina","4557","44.4"
"1753",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Dakota","349","43.3"
"1754",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Ohio","6178","50.8"
"1755",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oklahoma","2421","60.4"
"1756",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oregon","1803","41"
"1757",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Pennsylvania","6640","46.8"
"1758",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Rhode Island","592","49.2"
"1759",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Carolina","2436","48.2"
"1760",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Dakota","462","49.2"
"1761",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Tennessee","3686","54.2"
"1762",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Texas","9723","37.3"
"1763",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","United States","135928","40.5"
"1764",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Utah","1167","45.5"
"1765",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Vermont","322","44.4"
"1766",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Virginia","3146","36.8"
"1767",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Washington","2997","40.1"
"1768",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","West Virginia","1380","71"
"1769",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Wisconsin","3015","46.9"
"1770",2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Wyoming","361","60.9"
"1771",2014,"All Causes","All causes","Alabama","50215","909.1"
"1772",2014,"All Causes","All causes","Alaska","4128","736.8"
"1773",2014,"All Causes","All causes","Arizona","51538","661.7"
"1774",2014,"All Causes","All causes","Arkansas","30467","883.7"
"1775",2014,"All Causes","All causes","California","245929","605.7"
"1776",2014,"All Causes","All causes","Colorado","35237","664.4"
"1777",2014,"All Causes","All causes","Connecticut","29860","646.5"
"1778",2014,"All Causes","All causes","Delaware","8260","734"
"1779",2014,"All Causes","All causes","District of Columbia","4723","743.8"
"1780",2014,"All Causes","All causes","Florida","185956","662"
"1781",2014,"All Causes","All causes","Georgia","76887","801.9"
"1782",2014,"All Causes","All causes","Hawaii","10767","588.7"
"1783",2014,"All Causes","All causes","Idaho","12613","723.8"
"1784",2014,"All Causes","All causes","Illinois","105293","726"
"1785",2014,"All Causes","All causes","Indiana","60940","822.3"
"1786",2014,"All Causes","All causes","Iowa","29190","722.9"
"1787",2014,"All Causes","All causes","Kansas","25793","759.3"
"1788",2014,"All Causes","All causes","Kentucky","44838","906.3"
"1789",2014,"All Causes","All causes","Louisiana","43869","894.2"
"1790",2014,"All Causes","All causes","Maine","13510","739"
"1791",2014,"All Causes","All causes","Maryland","45867","699.5"
"1792",2014,"All Causes","All causes","Massachusetts","55200","663"
"1793",2014,"All Causes","All causes","Michigan","93914","783.7"
"1794",2014,"All Causes","All causes","Minnesota","41445","647"
"1795",2014,"All Causes","All causes","Mississippi","30557","937.6"
"1796",2014,"All Causes","All causes","Missouri","58320","807"
"1797",2014,"All Causes","All causes","Montana","9381","732.1"
"1798",2014,"All Causes","All causes","Nebraska","15978","718.2"
"1799",2014,"All Causes","All causes","Nevada","21793","749.2"
"1800",2014,"All Causes","All causes","New Hampshire","11516","706.2"
"1801",2014,"All Causes","All causes","New Jersey","71316","665.7"
"1802",2014,"All Causes","All causes","New Mexico","17579","749.6"
"1803",2014,"All Causes","All causes","New York","149944","636.5"
"1804",2014,"All Causes","All causes","North Carolina","85367","775.9"
"1805",2014,"All Causes","All causes","North Dakota","6184","692.7"
"1806",2014,"All Causes","All causes","Ohio","114509","810"
"1807",2014,"All Causes","All causes","Oklahoma","38464","897.5"
"1808",2014,"All Causes","All causes","Oregon","34151","706.7"
"1809",2014,"All Causes","All causes","Pennsylvania","128434","750.2"
"1810",2014,"All Causes","All causes","Rhode Island","9770","700.9"
"1811",2014,"All Causes","All causes","South Carolina","45454","829.1"
"1812",2014,"All Causes","All causes","South Dakota","7507","710.4"
"1813",2014,"All Causes","All causes","Tennessee","64661","880"
"1814",2014,"All Causes","All causes","Texas","183912","745.3"
"1815",2014,"All Causes","All causes","United States","2626418","724.6"
"1816",2014,"All Causes","All causes","Utah","16719","709.6"
"1817",2014,"All Causes","All causes","Vermont","5623","694.8"
"1818",2014,"All Causes","All causes","Virginia","63598","717.5"
"1819",2014,"All Causes","All causes","Washington","52099","672.9"
"1820",2014,"All Causes","All causes","West Virginia","22186","929.1"
"1821",2014,"All Causes","All causes","Wisconsin","50291","712.1"
"1822",2014,"All Causes","All causes","Wyoming","4666","742.4"
"1823",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Alabama","1885","35.3"
"1824",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Alaska","68","17.2"
"1825",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Arizona","2485","31.6"
"1826",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Arkansas","1193","34.8"
"1827",2014,"Alzheimer's disease (G30)","Alzheimer's disease","California","12644","30.9"
"1828",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Colorado","1364","27.4"
"1829",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Connecticut","923","18.4"
"1830",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Delaware","188","16.6"
"1831",2014,"Alzheimer's disease (G30)","Alzheimer's disease","District of Columbia","119","18.3"
"1832",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Florida","5874","18.8"
"1833",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Georgia","2670","31.7"
"1834",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Hawaii","326","15"
"1835",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Idaho","376","22.4"
"1836",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Illinois","3266","21.9"
"1837",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Indiana","2204","29.4"
"1838",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Iowa","1313","29.6"
"1839",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Kansas","790","21.9"
"1840",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Kentucky","1523","32.1"
"1841",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Louisiana","1670","36"
"1842",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Maine","434","22.7"
"1843",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Maryland","934","14.5"
"1844",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Massachusetts","1688","19"
"1845",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Michigan","3349","27"
"1846",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Minnesota","1628","24.2"
"1847",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Mississippi","1098","35.2"
"1848",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Missouri","2053","27.4"
"1849",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Montana","253","19.2"
"1850",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Nebraska","515","21.9"
"1851",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Nevada","606","23.8"
"1852",2014,"Alzheimer's disease (G30)","Alzheimer's disease","New Hampshire","396","24"
"1853",2014,"Alzheimer's disease (G30)","Alzheimer's disease","New Jersey","1962","17.4"
"1854",2014,"Alzheimer's disease (G30)","Alzheimer's disease","New Mexico","442","18.9"
"1855",2014,"Alzheimer's disease (G30)","Alzheimer's disease","New York","2639","10.7"
"1856",2014,"Alzheimer's disease (G30)","Alzheimer's disease","North Carolina","3246","30.5"
"1857",2014,"Alzheimer's disease (G30)","Alzheimer's disease","North Dakota","364","36.2"
"1858",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Ohio","4083","27.7"
"1859",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Oklahoma","1227","28.9"
"1860",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Oregon","1411","28.5"
"1861",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Pennsylvania","3486","18.3"
"1862",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Rhode Island","403","25.9"
"1863",2014,"Alzheimer's disease (G30)","Alzheimer's disease","South Carolina","1938","37.4"
"1864",2014,"Alzheimer's disease (G30)","Alzheimer's disease","South Dakota","434","36.2"
"1865",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Tennessee","2672","38.1"
"1866",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Texas","6772","30"
"1867",2014,"Alzheimer's disease (G30)","Alzheimer's disease","United States","93541","25.4"
"1868",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Utah","584","26.7"
"1869",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Vermont","266","31.9"
"1870",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Virginia","1775","20.8"
"1871",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Washington","3344","43.6"
"1872",2014,"Alzheimer's disease (G30)","Alzheimer's disease","West Virginia","620","25.5"
"1873",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Wisconsin","1876","25"
"1874",2014,"Alzheimer's disease (G30)","Alzheimer's disease","Wyoming","162","26.6"
"1875",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Alabama","2663","48.3"
"1876",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Alaska","157","32.3"
"1877",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Arizona","2235","28.3"
"1878",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Arkansas","1583","45.4"
"1879",2014,"Cerebrovascular diseases (I60-I69)","Stroke","California","13731","33.9"
"1880",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Colorado","1714","33.4"
"1881",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Connecticut","1266","26.3"
"1882",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Delaware","439","38.8"
"1883",2014,"Cerebrovascular diseases (I60-I69)","Stroke","District of Columbia","214","33.6"
"1884",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Florida","9770","33"
"1885",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Georgia","3948","42.6"
"1886",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Hawaii","655","34.1"
"1887",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Idaho","640","36.8"
"1888",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Illinois","5489","37.4"
"1889",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Indiana","3107","41.7"
"1890",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Iowa","1433","34"
"1891",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Kansas","1363","39"
"1892",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Kentucky","2050","41.8"
"1893",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Louisiana","2230","45.6"
"1894",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Maine","628","33.2"
"1895",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Maryland","2469","38"
"1896",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Massachusetts","2460","28.7"
"1897",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Michigan","4596","37.9"
"1898",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Minnesota","2202","34"
"1899",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Mississippi","1584","48.8"
"1900",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Missouri","3030","41"
"1901",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Montana","480","36.4"
"1902",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Nebraska","798","34.7"
"1903",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Nevada","948","33.8"
"1904",2014,"Cerebrovascular diseases (I60-I69)","Stroke","New Hampshire","474","28.9"
"1905",2014,"Cerebrovascular diseases (I60-I69)","Stroke","New Jersey","3419","31.4"
"1906",2014,"Cerebrovascular diseases (I60-I69)","Stroke","New Mexico","822","34.7"
"1907",2014,"Cerebrovascular diseases (I60-I69)","Stroke","New York","6212","26.1"
"1908",2014,"Cerebrovascular diseases (I60-I69)","Stroke","North Carolina","4702","43"
"1909",2014,"Cerebrovascular diseases (I60-I69)","Stroke","North Dakota","325","35.5"
"1910",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Ohio","5791","40"
"1911",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Oklahoma","1847","43"
"1912",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Oregon","1821","37.4"
"1913",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Pennsylvania","6576","36.7"
"1914",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Rhode Island","373","25.6"
"1915",2014,"Cerebrovascular diseases (I60-I69)","Stroke","South Carolina","2393","44.2"
"1916",2014,"Cerebrovascular diseases (I60-I69)","Stroke","South Dakota","439","38.8"
"1917",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Tennessee","3326","45.8"
"1918",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Texas","9898","41.6"
"1919",2014,"Cerebrovascular diseases (I60-I69)","Stroke","United States","133103","36.5"
"1920",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Utah","856","37.9"
"1921",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Vermont","266","31.7"
"1922",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Virginia","3229","37"
"1923",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Washington","2649","34.3"
"1924",2014,"Cerebrovascular diseases (I60-I69)","Stroke","West Virginia","1103","45.3"
"1925",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Wisconsin","2511","34.6"
"1926",2014,"Cerebrovascular diseases (I60-I69)","Stroke","Wyoming","189","30.2"
"1927",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Alabama","3050","53.6"
"1928",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Alaska","192","38.8"
"1929",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Arizona","3396","42.2"
"1930",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Arkansas","2092","58.9"
"1931",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","California","12780","32"
"1932",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Colorado","2451","47.2"
"1933",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Connecticut","1368","30.2"
"1934",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Delaware","458","40.2"
"1935",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","District of Columbia","136","21.9"
"1936",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Florida","11178","38"
"1937",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Georgia","4332","45.6"
"1938",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Hawaii","313","17.1"
"1939",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Idaho","819","45.8"
"1940",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Illinois","5631","39.2"
"1941",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Indiana","4029","54"
"1942",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Iowa","1915","47.7"
"1943",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Kansas","1673","49.2"
"1944",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Kentucky","3214","63.8"
"1945",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Louisiana","2237","45.5"
"1946",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Maine","896","48.1"
"1947",2014,"Chronic lower respiratory diseases (J40-J47)","CLRD","Maryland","1909","29.4"
