ID,Cause_Name,Deaths,Age-adjusted_Death_Rate,State
3269,Influenza and pneumonia,726,14.4,South Carolina
3270,Influenza and pneumonia,185,16.6,South Dakota
3271,Influenza and pneumonia,1435,20.6,Tennessee
3272,Influenza and pneumonia,2974,13.4,Texas
3273,Influenza and pneumonia,50636,14.5,United States
3274,Influenza and pneumonia,337,15.6,Utah
3275,Influenza and pneumonia,81,9.9,Vermont
3276,Influenza and pneumonia,1307,15.8,Virginia
3277,Influenza and pneumonia,728,9.9,Washington
3278,Influenza and pneumonia,425,18.1,West Virginia
3279,Influenza and pneumonia,996,14.1,Wisconsin
3280,Influenza and pneumonia,91,15.7,Wyoming
3281,Suicide,724,14.7,Alabama
3282,Suicide,168,23,Alaska
3283,Suicide,1156,17.3,Arizona
3284,Suicide,485,16.3,Arkansas
3285,Suicide,3893,10,California
3286,Suicide,1052,19.7,Colorado
3287,Suicide,368,9.9,Connecticut
3288,Suicide,125,13.2,Delaware
3289,Suicide,37,5.7,District of Columbia
3290,Suicide,3002,14.4,Florida
3291,Suicide,1168,11.7,Georgia
3292,Suicide,190,13.1,Hawaii
3293,Suicide,297,19,Idaho
3294,Suicide,1292,9.8,Illinois
3295,Suicide,940,14.3,Indiana
3296,Suicide,383,12.7,Iowa
3297,Suicide,502,17.4,Kansas
3298,Suicide,724,16.2,Kentucky
3299,Suicide,567,12.4,Louisiana
3300,Suicide,209,14.5,Maine
3301,Suicide,583,9.5,Maryland
3302,Suicide,604,8.7,Massachusetts
3303,Suicide,1261,12.5,Michigan
3304,Suicide,656,12,Minnesota
3305,Suicide,410,14,Mississippi
3306,Suicide,914,14.9,Missouri
3307,Suicide,233,22.6,Montana
3308,Suicide,232,12.5,Nebraska
3309,Suicide,524,18.2,Nevada
3310,Suicide,202,14.1,New Hampshire
3311,Suicide,683,7.4,New Jersey
3312,Suicide,442,21.3,New Mexico
3313,Suicide,1708,8.3,New York
3314,Suicide,1286,12.7,North Carolina
3315,Suicide,105,15.2,North Dakota
3316,Suicide,1542,13,Ohio
3317,Suicide,670,17.6,Oklahoma
3318,Suicide,724,17.8,Oregon
3319,Suicide,1647,12.4,Pennsylvania
3320,Suicide,105,9.5,Rhode Island
3321,Suicide,673,13.7,South Carolina
3322,Suicide,141,16.8,South Dakota
3323,Suicide,978,14.6,Tennessee
3324,Suicide,3037,11.9,Texas
3325,Suicide,40600,12.6,United States
3326,Suicide,550,21,Utah
3327,Suicide,87,13,Vermont
3328,Suicide,1063,12.7,Virginia
3329,Suicide,1038,14.5,Washington
3330,Suicide,326,17.1,West Virginia
3331,Suicide,723,12.4,Wisconsin
3332,Suicide,171,29.6,Wyoming
3333,Cancer,10276,185.2,Alabama
3334,Cancer,925,166.5,Alaska
3335,Cancer,11085,148.6,Arizona
3336,Cancer,6540,189.1,Arkansas
3337,Cancer,57676,150.9,California
3338,Cancer,7306,143.1,Colorado
3339,Cancer,6681,152,Connecticut
3340,Cancer,1935,177,Delaware
3341,Cancer,1081,178.8,District of Columbia
3342,Cancer,42188,158.8,Florida
3343,Cancer,16021,169.1,Georgia
3344,Cancer,2284,134.5,Hawaii
3345,Cancer,2572,152,Idaho
3346,Cancer,24562,175.6,Illinois
3347,Cancer,13368,184.4,Indiana
3348,Cancer,6438,168.6,Iowa
3349,Cancer,5429,168.2,Kansas
3350,Cancer,10012,201.5,Kentucky
3351,Cancer,9308,190.7,Louisiana
3352,Cancer,3226,179.3,Maine
3353,Cancer,10525,165.6,Maryland
3354,Cancer,12864,163.3,Massachusetts
3355,Cancer,20496,174.8,Michigan
3356,Cancer,9424,155.9,Minnesota
3357,Cancer,6499,200.4,Mississippi
3358,Cancer,12919,182.3,Missouri
3359,Cancer,1954,155.1,Montana
3360,Cancer,3479,164.7,Nebraska
3361,Cancer,4610,163.6,Nevada
3362,Cancer,2660,167.8,New Hampshire
3363,Cancer,16485,160.3,New Jersey
3364,Cancer,3462,148.1,New Mexico
3365,Cancer,35882,159.4,New York
3366,Cancer,18405,170.2,North Carolina
3367,Cancer,1253,150.7,North Dakota
3368,Cancer,25261,182.7,Ohio
3369,Cancer,8040,189.9,Oklahoma
3370,Cancer,7832,168,Oregon
3371,Cancer,28909,175.5,Pennsylvania
3372,Cancer,2148,163.5,Rhode Island
3373,Cancer,9728,178.8,South Carolina
3374,Cancer,1630,163,South Dakota
3375,Cancer,13765,187.6,Tennessee
3376,Cancer,38142,160.3,Texas
3377,Cancer,582623,166.5,United States
3378,Cancer,2876,128.2,Utah
3379,Cancer,1325,165,Vermont
3380,Cancer,14294,165,Virginia
3381,Cancer,11952,161.4,Washington
3382,Cancer,4684,191.8,West Virginia
3383,Cancer,11252,166.3,Wisconsin
3384,Cancer,955,154.2,Wyoming
3385,Kidney disease,1035,19.4,Alabama
3386,Kidney disease,44,9.5,Alaska
3387,Kidney disease,414,5.7,Arizona
3388,Kidney disease,674,19.8,Arkansas
3389,Kidney disease,2728,7.2,California
3390,Kidney disease,428,8.9,Colorado
3391,Kidney disease,569,12.4,Connecticut
3392,Kidney disease,139,12.7,Delaware
3393,Kidney disease,44,7.2,District of Columbia
3394,Kidney disease,2912,10.6,Florida
3395,Kidney disease,1612,18.4,Georgia
3396,Kidney disease,199,11.2,Hawaii
3397,Kidney disease,148,8.8,Idaho
3398,Kidney disease,2392,17,Illinois
3399,Kidney disease,1221,16.9,Indiana
3400,Kidney disease,322,7.9,Iowa
3401,Kidney disease,600,17.7,Kansas
3402,Kidney disease,933,19.6,Kentucky
3403,Kidney disease,1138,24.3,Louisiana
3404,Kidney disease,257,14.3,Maine
3405,Kidney disease,704,11.3,Maryland
3406,Kidney disease,1271,15.5,Massachusetts
3407,Kidney disease,1586,13.5,Michigan
3408,Kidney disease,669,10.8,Minnesota
3409,Kidney disease,692,22.2,Mississippi
3410,Kidney disease,1259,17.8,Missouri
3411,Kidney disease,100,8,Montana
3412,Kidney disease,217,9.8,Nebraska
3413,Kidney disease,385,14.4,Nevada
3414,Kidney disease,161,10.2,New Hampshire
3415,Kidney disease,1431,13.6,New Jersey
3416,Kidney disease,285,12.6,New Mexico
3417,Kidney disease,2240,9.8,New York
3418,Kidney disease,1656,15.9,North Carolina
3419,Kidney disease,117,13.3,North Dakota
3420,Kidney disease,2056,14.8,Ohio
3421,Kidney disease,554,13.4,Oklahoma
3422,Kidney disease,320,6.9,Oregon
3423,Kidney disease,2736,15.8,Pennsylvania
3424,Kidney disease,135,9.7,Rhode Island
3425,Kidney disease,860,16.4,South Carolina
3426,Kidney disease,58,5.6,South Dakota
3427,Kidney disease,933,13.4,Tennessee
3428,Kidney disease,3525,15.6,Texas
3429,Kidney disease,45622,13.1,United States
3430,Kidney disease,270,12.4,Utah
3431,Kidney disease,21,2.6,Vermont
3432,Kidney disease,1523,18.3,Virginia
3433,Kidney disease,482,6.6,Washington
3434,Kidney disease,471,19.7,West Virginia
3435,Kidney disease,1024,14.8,Wisconsin
3436,Kidney disease,72,12.3,Wyoming
3437,Unintentional injuries,2662,54.4,Alabama
3438,Unintentional injuries,385,57.3,Alaska
3439,Unintentional injuries,3096,46.8,Arizona
3440,Unintentional injuries,1510,50.2,Arkansas
3441,Unintentional injuries,10824,28.3,California
3442,Unintentional injuries,2330,46.5,Colorado
3443,Unintentional injuries,1339,33.3,Connecticut
3444,Unintentional injuries,338,36.4,Delaware
3445,Unintentional injuries,185,29.4,District of Columbia
3446,Unintentional injuries,8901,42,Florida
3447,Unintentional injuries,3785,40.2,Georgia
3448,Unintentional injuries,517,34.4,Hawaii
3449,Unintentional injuries,710,44.7,Idaho
3450,Unintentional injuries,4166,31.6,Illinois
3451,Unintentional injuries,2699,40.6,Indiana
3452,Unintentional injuries,1369,39.6,Iowa
3453,Unintentional injuries,1333,43.8,Kansas
3454,Unintentional injuries,2608,59.5,Kentucky
3455,Unintentional injuries,2091,45.8,Louisiana
3456,Unintentional injuries,574,38.3,Maine
3457,Unintentional injuries,1569,26.1,Maryland
3458,Unintentional injuries,2224,30.7,Massachusetts
3459,All causes,57087,905.4,Tennessee
3460,Unintentional injuries,3951,38,Michigan
3461,Unintentional injuries,2319,39.9,Minnesota
3462,Unintentional injuries,1724,57.9,Mississippi
3463,Unintentional injuries,3169,50.5,Missouri
3464,Unintentional injuries,609,56.8,Montana
3465,Unintentional injuries,678,33.6,Nebraska
3466,Unintentional injuries,1155,42.8,Nevada
3467,Unintentional injuries,553,38.4,New Hampshire
3468,Unintentional injuries,2685,28.6,New Jersey
3469,Unintentional injuries,1336,64.4,New Mexico
3470,Unintentional injuries,5537,26.4,New York
3471,Unintentional injuries,4297,43.8,North Carolina
3472,Unintentional injuries,298,39.1,North Dakota
3473,Unintentional injuries,5275,43.4,Ohio
3474,Unintentional injuries,2261,58.8,Oklahoma
3475,Unintentional injuries,1722,40.6,Oregon
3476,Unintentional injuries,6216,44.4,Pennsylvania
3477,Unintentional injuries,541,44.6,Rhode Island
3478,Unintentional injuries,2285,48.2,South Carolina
3479,Unintentional injuries,411,45,South Dakota
3480,Unintentional injuries,3485,53.3,Tennessee
3481,Unintentional injuries,9410,38.7,Texas
3482,Unintentional injuries,126438,39.1,United States
3483,Unintentional injuries,1058,42.9,Utah
3484,Unintentional injuries,301,42.4,Vermont
3485,Unintentional injuries,2809,34.4,Virginia
3486,Unintentional injuries,2709,38.1,Washington
3487,Unintentional injuries,1432,74.8,West Virginia
3488,Unintentional injuries,2680,42.8,Wisconsin
3489,Unintentional injuries,317,56.2,Wyoming
3490,All causes,48681,933.6,Alabama
3491,All causes,3849,747.8,Alaska
3492,All causes,48381,688.9,Arizona
3493,All causes,29653,895.3,Arkansas
3494,All causes,239942,641.3,California
3495,All causes,32563,677.8,Colorado
3496,All causes,29526,660.6,Connecticut
3497,All causes,7845,764.2,Delaware
3498,All causes,4589,755.9,District of Columbia
3499,All causes,173976,677.1,Florida
3500,All causes,71248,815.7,Georgia
3501,All causes,9923,584.9,Hawaii
3502,All causes,12027,745,Idaho
3503,All causes,101906,737.4,Illinois
3504,All causes,58202,825.1,Indiana
3505,All causes,28184,722.7,Iowa
3506,All causes,25116,767.2,Kansas
3507,All causes,42626,910.3,Kentucky
3508,All causes,40890,886.6,Louisiana
3509,All causes,13001,752.8,Maine
3510,All causes,43745,715.8,Maryland
3511,All causes,53710,676.3,Massachusetts
3512,All causes,89508,784.2,Michigan
3513,All causes,39820,659.2,Minnesota
3514,All causes,29278,956.1,Mississippi
3515,All causes,55848,812,Missouri
3516,All causes,9115,760.6,Montana
3517,All causes,15476,719.8,Nebraska
3518,All causes,20343,789.7,Nevada
3519,All causes,10823,710.4,New Hampshire
3520,All causes,70558,690.6,New Jersey
3521,All causes,16452,748.9,New Mexico
3522,All causes,149174,665.4,New York
3523,All causes,79882,790.9,North Carolina
3524,All causes,5965,697.4,North Dakota
3525,All causes,111427,821.8,Ohio
3526,All causes,37175,910.9,Oklahoma
3527,All causes,32788,724.1,Oregon
3528,All causes,128237,776,Pennsylvania
3529,All causes,9581,707.3,Rhode Island
3530,All causes,42072,839.5,South Carolina
3531,All causes,7314,720.6,South Dakota
3532,All causes,60541,879,Tennessee
3533,All causes,168640,751.6,Texas
3534,All causes,2515458,741.3,United States
3535,All causes,15266,699.1,Utah
3536,All causes,5433,711,Vermont
3537,All causes,60804,741.6,Virginia
3538,All causes,49691,690.4,Washington
3539,All causes,21867,953.2,West Virginia
3540,All causes,48410,721.1,Wisconsin
3541,All causes,4387,754.6,Wyoming
3542,Alzheimer's disease,1486,29.7,Alabama
3543,Alzheimer's disease,72,20.5,Alaska
3544,Alzheimer's disease,2348,33.7,Arizona
3545,Alzheimer's disease,1002,30.4,Arkansas
3546,Alzheimer's disease,11555,30.7,California
3547,Alzheimer's disease,1307,29,Colorado
3548,Alzheimer's disease,813,16.4,Connecticut
3549,Alzheimer's disease,203,20,Delaware
3550,Alzheimer's disease,120,19.6,District of Columbia
3551,Alzheimer's disease,4507,16,Florida
3552,Alzheimer's disease,2218,28.9,Georgia
3553,Alzheimer's disease,197,10.4,Hawaii
3554,Alzheimer's disease,409,25.7,Idaho
3555,Alzheimer's disease,2910,20.4,Illinois
3556,Alzheimer's disease,2058,28.9,Indiana
3557,Alzheimer's disease,1406,32.4,Iowa
3558,Alzheimer's disease,795,22.6,Kansas
3559,Alzheimer's disease,1459,32.5,Kentucky
3560,Alzheimer's disease,1406,32.4,Louisiana
3561,Alzheimer's disease,481,26.8,Maine
3562,Alzheimer's disease,922,15.1,Maryland
3563,Alzheimer's disease,1819,21.2,Massachusetts
3564,Alzheimer's disease,2876,24.6,Michigan
3565,Alzheimer's disease,1451,22.8,Minnesota
3566,Alzheimer's disease,975,33.6,Mississippi
3567,Alzheimer's disease,1927,27.4,Missouri
3568,Alzheimer's disease,258,20.7,Montana
3569,Alzheimer's disease,597,26,Nebraska
3570,Alzheimer's disease,349,15.8,Nevada
3571,Alzheimer's disease,395,25.7,New Hampshire
3572,Alzheimer's disease,1960,18.2,New Jersey
3573,Alzheimer's disease,423,19.8,New Mexico
3574,Alzheimer's disease,2563,10.8,New York
3575,Alzheimer's disease,2828,29.3,North Carolina
3576,Alzheimer's disease,410,41.5,North Dakota
3577,Alzheimer's disease,4037,28.5,Ohio
3578,Alzheimer's disease,1130,28.2,Oklahoma
3579,Alzheimer's disease,1324,28.3,Oregon
3580,Alzheimer's disease,3496,19.1,Pennsylvania
3581,Alzheimer's disease,320,21.1,Rhode Island
3582,Alzheimer's disease,1560,33.1,South Carolina
3583,Alzheimer's disease,424,36.7,South Dakota
3584,Alzheimer's disease,2589,39.5,Tennessee
3585,Alzheimer's disease,5415,26.6,Texas
3586,Alzheimer's disease,84974,24.7,United States
3587,Alzheimer's disease,402,20,Utah
3588,Alzheimer's disease,257,32.5,Vermont
3589,Alzheimer's disease,1807,23.1,Virginia
3590,Alzheimer's disease,3138,43.4,Washington
3591,Alzheimer's disease,610,26.2,West Virginia
3592,Alzheimer's disease,1807,25.3,Wisconsin
3593,Alzheimer's disease,153,27.7,Wyoming
3594,Stroke,2568,49.4,Alabama
3595,Stroke,168,39.4,Alaska
3596,Stroke,2148,30.6,Arizona
3597,Stroke,1692,50.6,Arkansas
3598,Stroke,13503,36.4,California
3599,Stroke,1606,34.6,Colorado
3600,Stroke,1315,28.3,Connecticut
3601,Stroke,418,40.5,Delaware
3602,Stroke,209,34.2,District of Columbia
3603,Stroke,8411,31.5,Florida
3604,Stroke,3564,42.7,Georgia
3605,Stroke,621,35.6,Hawaii
3606,Stroke,623,38.8,Idaho
3607,Stroke,5372,38.6,Illinois
3608,Stroke,3127,44.2,Indiana
3609,Stroke,1432,34.9,Iowa
3610,Stroke,1338,39.7,Kansas
3611,Stroke,2064,44.8,Kentucky
3612,Stroke,2071,45.7,Louisiana
3613,Stroke,630,35.8,Maine
3614,Stroke,2306,37.8,Maryland
3615,Stroke,2466,30.2,Massachusetts
3616,Stroke,4442,38.6,Michigan
3617,Stroke,2154,35,Minnesota
3618,Stroke,1526,50.6,Mississippi
3619,Stroke,3033,43.4,Missouri
3620,Stroke,460,37.9,Montana
3621,Stroke,810,36.9,Nebraska
3622,Stroke,889,36,Nevada
3623,Stroke,490,32.3,New Hampshire
3624,Stroke,3418,32.9,New Jersey
3625,Stroke,727,33.5,New Mexico
3626,Stroke,6254,27.6,New York
3627,Stroke,4299,43.2,North Carolina
3628,Stroke,337,37.2,North Dakota
3629,Stroke,5691,41.3,Ohio
3630,Stroke,1864,45.8,Oklahoma
3631,Stroke,1913,41.6,Oregon
3632,Stroke,6825,39.6,Pennsylvania
3633,Stroke,404,29.4,Rhode Island
3634,Stroke,2287,46.3,South Carolina
3635,Stroke,444,42.3,South Dakota
3636,Stroke,3218,47.5,Tennessee
3637,Stroke,9065,41.9,Texas
3638,Stroke,128932,37.9,United States
3639,Stroke,782,37.8,Utah
3640,Stroke,227,29.4,Vermont
3641,Stroke,3347,41.7,Virginia
3642,Stroke,2557,35.8,Washington
3643,Stroke,1049,44.8,West Virginia
3644,Stroke,2554,37.2,Wisconsin
3645,Stroke,214,37.2,Wyoming
3646,CLRD,2912,55.2,Alabama
3647,CLRD,194,41.8,Alaska
3648,CLRD,3166,44.5,Arizona
3649,CLRD,1985,58.9,Arkansas
3650,CLRD,13357,36.7,California
3651,CLRD,2151,46.4,Colorado
3652,CLRD,1415,32.1,Connecticut
3653,CLRD,460,44.8,Delaware
3654,CLRD,151,25.4,District of Columbia
3655,CLRD,10279,38.5,Florida
3656,CLRD,3837,45.3,Georgia
3657,CLRD,318,18.9,Hawaii
3658,CLRD,824,51.5,Idaho
3659,CLRD,5390,39.9,Illinois
3660,CLRD,4064,57.9,Indiana
3661,CLRD,1833,47.6,Iowa
3662,CLRD,1647,51.3,Kansas
3663,CLRD,3020,64.1,Kentucky
3664,CLRD,1904,41.5,Louisiana
3665,CLRD,842,48.4,Maine
3666,CLRD,2050,34.3,Maryland
3667,CLRD,2651,33.9,Massachusetts
3668,CLRD,5192,45.5,Michigan
3669,CLRD,2170,37.1,Minnesota
3670,CLRD,1694,55.1,Mississippi
3671,CLRD,3492,50.5,Missouri
3672,CLRD,637,52.9,Montana
3673,CLRD,1068,50.5,Nebraska
3674,CLRD,1243,49.8,Nevada
3675,CLRD,650,43.1,New Hampshire
3676,CLRD,3157,31.2,New Jersey
3677,CLRD,1024,46.2,New Mexico
3678,CLRD,6963,31.5,New York
3679,CLRD,4708,46.7,North Carolina
3680,CLRD,342,39.6,North Dakota
3681,CLRD,6996,51.7,Ohio
3682,CLRD,2637,63.8,Oklahoma
3683,CLRD,2023,45.1,Oregon
3684,CLRD,6627,39.7,Pennsylvania
3685,CLRD,526,39.5,Rhode Island
3686,CLRD,2402,47.6,South Carolina
3687,CLRD,486,47.4,South Dakota
3688,CLRD,3658,52.7,Tennessee
3689,CLRD,9097,42.3,Texas
3690,CLRD,142943,42.5,United States
3691,CLRD,647,30.2,Utah
3692,CLRD,349,45.5,Vermont
3693,CLRD,3112,38.6,Virginia
3694,CLRD,3080,44,Washington
3695,CLRD,1571,66.1,West Virginia
3696,CLRD,2615,39.5,Wisconsin
3697,CLRD,327,57,Wyoming
3698,Diabetes,1278,23.9,Alabama
3699,Diabetes,107,20.6,Alaska
3700,Diabetes,1740,24.3,Arizona
3701,Diabetes,908,27,Arkansas
3702,Diabetes,7695,20.7,California
3703,Diabetes,790,16.4,Colorado
3704,Diabetes,692,15.5,Connecticut
3705,Diabetes,224,21.5,Delaware
3706,Diabetes,152,26,District of Columbia
3707,Diabetes,5093,19.7,Florida
3708,Diabetes,2121,23.6,Georgia
3709,Diabetes,264,15.6,Hawaii
3710,Diabetes,393,24.2,Idaho
3711,Diabetes,2693,19.4,Illinois
3712,Diabetes,1808,25.4,Indiana
3713,Diabetes,770,19.9,Iowa
3714,Diabetes,711,22.1,Kansas
3715,Diabetes,1268,26.5,Kentucky
3716,Diabetes,1265,27.1,Louisiana
3717,Diabetes,353,20,Maine
3718,Diabetes,1297,21.2,Maryland
3719,Diabetes,1140,14.6,Massachusetts
3720,Diabetes,2811,24.6,Michigan
3721,Diabetes,1189,20.1,Minnesota
3722,Diabetes,996,32,Mississippi
3723,Diabetes,1438,20.8,Missouri
3724,Diabetes,252,20.9,Montana
3725,Diabetes,460,21.7,Nebraska
3726,Diabetes,400,15.1,Nevada
3727,Diabetes,280,18.3,New Hampshire
3728,Diabetes,2222,22,New Jersey
3729,Diabetes,612,27.3,New Mexico
3730,Diabetes,3988,18,New York
3731,Diabetes,2278,22.1,North Carolina
3732,Diabetes,207,24.5,North Dakota
3733,Diabetes,3668,26.8,Ohio
3734,Diabetes,1221,29.7,Oklahoma
3735,Diabetes,1113,24.6,Oregon
3736,Diabetes,3462,21.1,Pennsylvania
3737,Diabetes,180,13.4,Rhode Island
3738,Diabetes,1090,21,South Carolina
3739,Diabetes,263,26.4,South Dakota
3740,Diabetes,1748,25,Tennessee
3741,Diabetes,5091,22.4,Texas
3742,Diabetes,73831,21.7,United States
3743,Diabetes,561,26,Utah
3744,Diabetes,168,21.5,Vermont
3745,Diabetes,1643,19.5,Virginia
3746,Diabetes,1633,22.6,Washington
3747,Diabetes,790,33.3,West Virginia
3748,Diabetes,1197,17.9,Wisconsin
3749,Diabetes,108,18.4,Wyoming
3750,Heart disease,11942,228.7,Alabama
3751,Heart disease,739,149.6,Alaska
3752,Heart disease,10662,150.3,Arizona
3753,Heart disease,7168,213.8,Arkansas
3754,Heart disease,59772,159,California
3755,Heart disease,6177,129.8,Colorado
3756,Heart disease,7206,155.2,Connecticut
3757,Heart disease,1809,175.2,Delaware
3758,Heart disease,1171,194.4,District of Columbia
3759,Heart disease,40919,153.1,Florida
3760,Heart disease,15773,182.5,Georgia
3761,Heart disease,2312,132.9,Hawaii
3762,Heart disease,2522,155.9,Idaho
3763,Heart disease,24987,178.1,Illinois
3764,Heart disease,13372,187.2,Indiana
3765,Heart disease,6736,166,Iowa
3766,Heart disease,5327,158.3,Kansas
3767,Heart disease,9905,210,Kentucky
3768,Heart disease,9781,212.4,Louisiana
3769,Heart disease,2648,149.5,Maine
3770,Heart disease,10557,171.2,Maryland
3771,Heart disease,11765,143.8,Massachusetts
3772,Heart disease,23358,200.1,Michigan
3773,Heart disease,7240,117,Minnesota
3774,Heart disease,7335,240.1,Mississippi
3775,Heart disease,13810,197.4,Missouri
3776,Heart disease,1921,156.9,Montana
3777,Heart disease,3265,146.9,Nebraska
3778,Heart disease,5043,196.3,Nevada
3779,Heart disease,2333,151,New Hampshire
3780,Heart disease,18330,174.9,New Jersey
3781,Heart disease,3333,150.3,New Mexico
3782,Heart disease,44501,193.8,New York
3783,Heart disease,17003,167.9,North Carolina
3784,Heart disease,1290,144.6,North Dakota
3785,Heart disease,26298,190,Ohio
3786,Heart disease,9399,228.8,Oklahoma
3787,Heart disease,6255,135.3,Oregon
3788,Heart disease,31934,185.9,Pennsylvania
3789,Heart disease,2390,167.7,Rhode Island
