ID,Cause_Name,State
3565,Alzheimer's disease,Minnesota
3566,Alzheimer's disease,Mississippi
3567,Alzheimer's disease,Missouri
3568,Alzheimer's disease,Montana
3569,Alzheimer's disease,Nebraska
3570,Alzheimer's disease,Nevada
3571,Alzheimer's disease,New Hampshire
3572,Alzheimer's disease,New Jersey
3573,Alzheimer's disease,New Mexico
3574,Alzheimer's disease,New York
3575,Alzheimer's disease,North Carolina
3576,Alzheimer's disease,North Dakota
3577,Alzheimer's disease,Ohio
3578,Alzheimer's disease,Oklahoma
3579,Alzheimer's disease,Oregon
3580,Alzheimer's disease,Pennsylvania
3581,Alzheimer's disease,Rhode Island
3582,Alzheimer's disease,South Carolina
3583,Alzheimer's disease,South Dakota
3584,Alzheimer's disease,Tennessee
3585,Alzheimer's disease,Texas
3586,Alzheimer's disease,United States
3587,Alzheimer's disease,Utah
3588,Alzheimer's disease,Vermont
3589,Alzheimer's disease,Virginia
3590,Alzheimer's disease,Washington
3591,Alzheimer's disease,West Virginia
3592,Alzheimer's disease,Wisconsin
3593,Alzheimer's disease,Wyoming
3594,Stroke,Alabama
3595,Stroke,Alaska
3596,Stroke,Arizona
3597,Stroke,Arkansas
3598,Stroke,California
3599,Stroke,Colorado
3600,Stroke,Connecticut
3601,Stroke,Delaware
3602,Stroke,District of Columbia
3603,Stroke,Florida
3604,Stroke,Georgia
3605,Stroke,Hawaii
3606,Stroke,Idaho
3607,Stroke,Illinois
3608,Stroke,Indiana
3609,Stroke,Iowa
3610,Stroke,Kansas
3611,Stroke,Kentucky
3612,Stroke,Louisiana
3613,Stroke,Maine
3614,Stroke,Maryland
3615,Stroke,Massachusetts
3616,Stroke,Michigan
3617,Stroke,Minnesota
3618,Stroke,Mississippi
3619,Stroke,Missouri
3620,Stroke,Montana
3621,Stroke,Nebraska
3622,Stroke,Nevada
3623,Stroke,New Hampshire
3624,Stroke,New Jersey
3625,Stroke,New Mexico
3626,Stroke,New York
3627,Stroke,North Carolina
3628,Stroke,North Dakota
3629,Stroke,Ohio
3630,Stroke,Oklahoma
3631,Stroke,Oregon
3632,Stroke,Pennsylvania
3633,Stroke,Rhode Island
3634,Stroke,South Carolina
3635,Stroke,South Dakota
3636,Stroke,Tennessee
3637,Stroke,Texas
3638,Stroke,United States
3639,Stroke,Utah
3640,Stroke,Vermont
3641,Stroke,Virginia
3642,Stroke,Washington
3643,Stroke,West Virginia
3644,Stroke,Wisconsin
3645,Stroke,Wyoming
3646,CLRD,Alabama
3647,CLRD,Alaska
3648,CLRD,Arizona
3649,CLRD,Arkansas
3650,CLRD,California
3651,CLRD,Colorado
3652,CLRD,Connecticut
3653,CLRD,Delaware
3654,CLRD,District of Columbia
3655,CLRD,Florida
3656,CLRD,Georgia
3657,CLRD,Hawaii
3658,CLRD,Idaho
3659,CLRD,Illinois
3660,CLRD,Indiana
3661,CLRD,Iowa
3662,CLRD,Kansas
3663,CLRD,Kentucky
3664,CLRD,Louisiana
3665,CLRD,Maine
3666,CLRD,Maryland
3667,CLRD,Massachusetts
3668,CLRD,Michigan
3669,CLRD,Minnesota
3670,CLRD,Mississippi
3671,CLRD,Missouri
3672,CLRD,Montana
3673,CLRD,Nebraska
3674,CLRD,Nevada
3675,CLRD,New Hampshire
3676,CLRD,New Jersey
3677,CLRD,New Mexico
3678,CLRD,New York
3679,CLRD,North Carolina
3680,CLRD,North Dakota
3681,CLRD,Ohio
3682,CLRD,Oklahoma
3683,CLRD,Oregon
3684,CLRD,Pennsylvania
3685,CLRD,Rhode Island
3686,CLRD,South Carolina
3687,CLRD,South Dakota
3688,CLRD,Tennessee
3689,CLRD,Texas
3690,CLRD,United States
3691,CLRD,Utah
3692,CLRD,Vermont
3693,CLRD,Virginia
3694,CLRD,Washington
3695,CLRD,West Virginia
3696,CLRD,Wisconsin
3697,CLRD,Wyoming
3698,Diabetes,Alabama
3699,Diabetes,Alaska
3700,Diabetes,Arizona
3701,Diabetes,Arkansas
3702,Diabetes,California
3703,Diabetes,Colorado
3704,Diabetes,Connecticut
3705,Diabetes,Delaware
3706,Diabetes,District of Columbia
3707,Diabetes,Florida
3708,Diabetes,Georgia
3709,Diabetes,Hawaii
3710,Diabetes,Idaho
3711,Diabetes,Illinois
3712,Diabetes,Indiana
3713,Diabetes,Iowa
3714,Diabetes,Kansas
3715,Diabetes,Kentucky
3716,Diabetes,Louisiana
3717,Diabetes,Maine
3718,Diabetes,Maryland
3719,Diabetes,Massachusetts
3720,Diabetes,Michigan
3721,Diabetes,Minnesota
3722,Diabetes,Mississippi
3723,Diabetes,Missouri
3724,Diabetes,Montana
3725,Diabetes,Nebraska
3726,Diabetes,Nevada
3727,Diabetes,New Hampshire
3728,Diabetes,New Jersey
3729,Diabetes,New Mexico
3730,Diabetes,New York
3731,Diabetes,North Carolina
3732,Diabetes,North Dakota
3733,Diabetes,Ohio
3734,Diabetes,Oklahoma
3735,Diabetes,Oregon
3736,Diabetes,Pennsylvania
3737,Diabetes,Rhode Island
3738,Diabetes,South Carolina
3739,Diabetes,South Dakota
3740,Diabetes,Tennessee
3741,Diabetes,Texas
3742,Diabetes,United States
3743,Diabetes,Utah
3744,Diabetes,Vermont
3745,Diabetes,Virginia
3746,Diabetes,Washington
3747,Diabetes,West Virginia
3748,Diabetes,Wisconsin
3749,Diabetes,Wyoming
3750,Heart disease,Alabama
3751,Heart disease,Alaska
3752,Heart disease,Arizona
3753,Heart disease,Arkansas
3754,Heart disease,California
3755,Heart disease,Colorado
3756,Heart disease,Connecticut
3757,Heart disease,Delaware
3758,Heart disease,District of Columbia
3759,Heart disease,Florida
3760,Heart disease,Georgia
3761,Heart disease,Hawaii
3762,Heart disease,Idaho
3763,Heart disease,Illinois
3764,Heart disease,Indiana
3765,Heart disease,Iowa
3766,Heart disease,Kansas
3767,Heart disease,Kentucky
3768,Heart disease,Louisiana
3769,Heart disease,Maine
3770,Heart disease,Maryland
3771,Heart disease,Massachusetts
3772,Heart disease,Michigan
3773,Heart disease,Minnesota
3774,Heart disease,Mississippi
3775,Heart disease,Missouri
3776,Heart disease,Montana
3777,Heart disease,Nebraska
3778,Heart disease,Nevada
3779,Heart disease,New Hampshire
3780,Heart disease,New Jersey
3781,Heart disease,New Mexico
3782,Heart disease,New York
3783,Heart disease,North Carolina
3784,Heart disease,North Dakota
3785,Heart disease,Ohio
3786,Heart disease,Oklahoma
3787,Heart disease,Oregon
3788,Heart disease,Pennsylvania
3789,Heart disease,Rhode Island
3790,Heart disease,South Carolina
3791,Heart disease,South Dakota
3792,Heart disease,Tennessee
3793,Heart disease,Texas
3794,Heart disease,United States
3795,Heart disease,Utah
3796,Heart disease,Vermont
3797,Heart disease,Virginia
3798,Heart disease,Washington
3799,Heart disease,West Virginia
3800,Heart disease,Wisconsin
3801,Heart disease,Wyoming
3802,Influenza and pneumonia,Alabama
3803,Influenza and pneumonia,Alaska
3804,Influenza and pneumonia,Arizona
3805,Influenza and pneumonia,Arkansas
3806,Influenza and pneumonia,California
3807,Influenza and pneumonia,Colorado
3808,Influenza and pneumonia,Connecticut
3809,Influenza and pneumonia,Delaware
3810,Influenza and pneumonia,District of Columbia
3811,Influenza and pneumonia,Florida
3812,Influenza and pneumonia,Georgia
3813,Influenza and pneumonia,Hawaii
3814,Influenza and pneumonia,Idaho
3815,Influenza and pneumonia,Illinois
3816,Influenza and pneumonia,Indiana
3817,Influenza and pneumonia,Iowa
3818,Influenza and pneumonia,Kansas
3819,Influenza and pneumonia,Kentucky
3820,Influenza and pneumonia,Louisiana
3821,Influenza and pneumonia,Maine
3822,Influenza and pneumonia,Maryland
3823,Influenza and pneumonia,Massachusetts
3824,Influenza and pneumonia,Michigan
3825,Influenza and pneumonia,Minnesota
3826,Influenza and pneumonia,Mississippi
3827,Influenza and pneumonia,Missouri
3828,Influenza and pneumonia,Montana
3829,Influenza and pneumonia,Nebraska
3830,Influenza and pneumonia,Nevada
3831,Influenza and pneumonia,New Hampshire
3832,Influenza and pneumonia,New Jersey
3833,Influenza and pneumonia,New Mexico
3834,Influenza and pneumonia,New York
3835,Influenza and pneumonia,North Carolina
3836,Influenza and pneumonia,North Dakota
3837,Influenza and pneumonia,Ohio
3838,Influenza and pneumonia,Oklahoma
3839,Influenza and pneumonia,Oregon
3840,Influenza and pneumonia,Pennsylvania
3841,Influenza and pneumonia,Rhode Island
3842,Influenza and pneumonia,South Carolina
3843,Influenza and pneumonia,South Dakota
3844,Influenza and pneumonia,Tennessee
3845,Influenza and pneumonia,Texas
3846,Influenza and pneumonia,United States
3847,Influenza and pneumonia,Utah
3848,Influenza and pneumonia,Vermont
3849,Influenza and pneumonia,Virginia
3850,Influenza and pneumonia,Washington
3851,Influenza and pneumonia,West Virginia
3852,Influenza and pneumonia,Wisconsin
3853,Influenza and pneumonia,Wyoming
3854,Suicide,Alabama
3855,Suicide,Alaska
3856,Suicide,Arizona
3857,Suicide,Arkansas
3858,Suicide,California
3859,Suicide,Colorado
3860,Suicide,Connecticut
3861,Suicide,Delaware
3862,Suicide,District of Columbia
3863,Suicide,Florida
3864,Suicide,Georgia
3865,Suicide,Hawaii
3866,Suicide,Idaho
3867,Suicide,Illinois
3868,Suicide,Indiana
3869,Suicide,Iowa
3870,Suicide,Kansas
3871,Suicide,Kentucky
3872,Suicide,Louisiana
3873,Suicide,Maine
3874,Suicide,Maryland
3875,Suicide,Massachusetts
3876,Suicide,Michigan
3877,Suicide,Minnesota
3878,Suicide,Mississippi
3879,Suicide,Missouri
3880,Suicide,Montana
3881,Suicide,Nebraska
3882,Suicide,Nevada
3883,Suicide,New Hampshire
3884,Suicide,New Jersey
3885,Suicide,New Mexico
3886,Suicide,New York
3887,Suicide,North Carolina
3888,Suicide,North Dakota
3889,Suicide,Ohio
3890,Suicide,Oklahoma
3891,Suicide,Oregon
3892,Suicide,Pennsylvania
3893,Suicide,Rhode Island
3894,Suicide,South Carolina
3895,Suicide,South Dakota
3896,Suicide,Tennessee
3897,Suicide,Texas
3898,Suicide,United States
3899,Suicide,Utah
3900,Suicide,Vermont
3901,Suicide,Virginia
3902,Suicide,Washington
3903,Suicide,West Virginia
3904,Suicide,Wisconsin
3905,Suicide,Wyoming
3906,Cancer,Alabama
3907,Cancer,Alaska
3908,Cancer,Arizona
3909,Cancer,Arkansas
3910,Cancer,California
3911,Cancer,Colorado
3912,Cancer,Connecticut
3913,Cancer,Delaware
3914,Cancer,District of Columbia
3915,Cancer,Florida
3916,Cancer,Georgia
3917,Cancer,Hawaii
3918,Cancer,Idaho
3919,Cancer,Illinois
3920,Cancer,Indiana
3921,Cancer,Iowa
3922,Cancer,Kansas
3923,Cancer,Kentucky
3924,Cancer,Louisiana
3925,Cancer,Maine
3926,Cancer,Maryland
3927,Cancer,Massachusetts
3928,Cancer,Michigan
3929,Cancer,Minnesota
3930,Cancer,Mississippi
3931,Cancer,Missouri
3932,Cancer,Montana
3933,Cancer,Nebraska
3934,Cancer,Nevada
3935,Cancer,New Hampshire
3936,Cancer,New Jersey
3937,Cancer,New Mexico
3938,Cancer,New York
3939,Cancer,North Carolina
3940,Cancer,North Dakota
3941,Cancer,Ohio
3942,Cancer,Oklahoma
3943,Cancer,Oregon
3944,Cancer,Pennsylvania
3945,Cancer,Rhode Island
3946,Cancer,South Carolina
3947,Cancer,South Dakota
3948,Cancer,Tennessee
3949,Cancer,Texas
3950,Cancer,United States
3951,Cancer,Utah
3952,Cancer,Vermont
3953,Cancer,Virginia
3954,Cancer,Washington
3955,Cancer,West Virginia
3956,Cancer,Wisconsin
3957,Cancer,Wyoming
3958,Kidney disease,Alabama
3959,Kidney disease,Alaska
3960,Kidney disease,Arizona
3961,Kidney disease,Arkansas
3962,Kidney disease,California
3963,Kidney disease,Colorado
3964,Kidney disease,Connecticut
3965,Kidney disease,Delaware
3966,Kidney disease,District of Columbia
3967,Kidney disease,Florida
3968,Kidney disease,Georgia
3969,Kidney disease,Hawaii
3970,Kidney disease,Idaho
3971,Kidney disease,Illinois
3972,Kidney disease,Indiana
3973,Kidney disease,Iowa
3974,Kidney disease,Kansas
3975,Kidney disease,Kentucky
3976,Kidney disease,Louisiana
3977,Kidney disease,Maine
3978,Kidney disease,Maryland
3979,Kidney disease,Massachusetts
3980,Kidney disease,Michigan
3981,Kidney disease,Minnesota
3982,Kidney disease,Mississippi
3983,Kidney disease,Missouri
3984,Kidney disease,Montana
3985,Kidney disease,Nebraska
3986,Kidney disease,Nevada
3987,Kidney disease,New Hampshire
3988,Kidney disease,New Jersey
3989,Kidney disease,New Mexico
3990,Kidney disease,New York
3991,Kidney disease,North Carolina
3992,Kidney disease,North Dakota
3993,Kidney disease,Ohio
3994,Kidney disease,Oklahoma
3995,Kidney disease,Oregon
3996,Kidney disease,Pennsylvania
3997,Kidney disease,Rhode Island
3998,Kidney disease,South Carolina
3999,Kidney disease,South Dakota
4000,Kidney disease,Tennessee
4001,Kidney disease,Texas
4002,Kidney disease,United States
4003,Kidney disease,Utah
4004,Kidney disease,Vermont
4005,Kidney disease,Virginia
4006,Kidney disease,Washington
4007,Kidney disease,West Virginia
4008,Kidney disease,Wisconsin
4009,Kidney disease,Wyoming
4010,Unintentional injuries,Alabama
4011,Unintentional injuries,Alaska
4012,Unintentional injuries,Arizona
4013,Unintentional injuries,Arkansas
4014,Unintentional injuries,California
4015,Unintentional injuries,Colorado
4016,Unintentional injuries,Connecticut
4017,Unintentional injuries,Delaware
4018,Unintentional injuries,District of Columbia
4019,Unintentional injuries,Florida
4020,Unintentional injuries,Georgia
4021,Unintentional injuries,Hawaii
4022,Unintentional injuries,Idaho
4023,Unintentional injuries,Illinois
4024,Unintentional injuries,Indiana
4025,Unintentional injuries,Iowa
4026,Unintentional injuries,Kansas
4027,Unintentional injuries,Kentucky
4028,Unintentional injuries,Louisiana
4029,Unintentional injuries,Maine
4030,Unintentional injuries,Maryland
4031,Unintentional injuries,Massachusetts
4032,Unintentional injuries,Michigan
4033,Unintentional injuries,Minnesota
4034,Unintentional injuries,Mississippi
4035,Unintentional injuries,Missouri
4036,Unintentional injuries,Montana
4037,Unintentional injuries,Nebraska
4038,Unintentional injuries,Nevada
4039,Unintentional injuries,New Hampshire
4040,Unintentional injuries,New Jersey
4041,Unintentional injuries,New Mexico
4042,Unintentional injuries,New York
4043,Unintentional injuries,North Carolina
4044,Unintentional injuries,North Dakota
4045,Unintentional injuries,Ohio
4046,Unintentional injuries,Oklahoma
4047,Unintentional injuries,Oregon
4048,Unintentional injuries,Pennsylvania
4049,Unintentional injuries,Rhode Island
4050,Unintentional injuries,South Carolina
4051,Unintentional injuries,South Dakota
4052,Unintentional injuries,Tennessee
4053,Unintentional injuries,Texas
4054,Unintentional injuries,United States
4055,Unintentional injuries,Utah
4056,Unintentional injuries,Vermont
4057,Unintentional injuries,Virginia
4058,Unintentional injuries,Washington
4059,Unintentional injuries,West Virginia
4060,Unintentional injuries,Wisconsin
4061,Unintentional injuries,Wyoming
4062,All causes,Alabama
4063,All causes,Alaska
4064,All causes,Arizona
4065,All causes,Arkansas
4066,All causes,California
4067,All causes,Colorado
4068,All causes,Connecticut
4069,All causes,Delaware
4070,All causes,District of Columbia
4071,All causes,Florida
4072,All causes,Georgia
4073,All causes,Hawaii
4074,All causes,Idaho
4075,All causes,Illinois
4076,All causes,Indiana
4077,All causes,Iowa
4078,All causes,Kansas
4079,All causes,Kentucky
4080,All causes,Louisiana
4081,All causes,Maine
4082,All causes,Maryland
4083,All causes,Massachusetts
4084,All causes,Michigan
4085,All causes,Minnesota
4086,All causes,Mississippi
4087,All causes,Missouri
4088,All causes,Montana
4089,All causes,Nebraska
4090,All causes,Nevada
4091,All causes,New Hampshire
4092,All causes,New Jersey
4093,All causes,New Mexico
4094,All causes,New York
4095,All causes,North Carolina
4096,All causes,North Dakota
4097,All causes,Ohio
4098,All causes,Oklahoma
4099,All causes,Oregon
4100,All causes,Pennsylvania
4101,All causes,Rhode Island
4102,All causes,South Carolina
4103,All causes,South Dakota
4104,All causes,Tennessee
4105,All causes,Texas
4106,All causes,United States
4107,All causes,Utah
4108,All causes,Vermont
4109,All causes,Virginia
4110,All causes,Washington
4111,All causes,West Virginia
4112,All causes,Wisconsin
4113,All causes,Wyoming
4114,Alzheimer's disease,Alabama
4115,Alzheimer's disease,Alaska
4116,Alzheimer's disease,Arizona
4117,Alzheimer's disease,Arkansas
4118,Alzheimer's disease,California
4119,Alzheimer's disease,Colorado
4120,Alzheimer's disease,Connecticut
4121,Alzheimer's disease,Delaware
4122,Alzheimer's disease,District of Columbia
4123,Alzheimer's disease,Florida
4124,Alzheimer's disease,Georgia
4125,Alzheimer's disease,Hawaii
4126,Alzheimer's disease,Idaho
4127,Alzheimer's disease,Illinois
4128,Alzheimer's disease,Indiana
4129,Alzheimer's disease,Iowa
4130,Alzheimer's disease,Kansas
4131,Alzheimer's disease,Kentucky
4132,Alzheimer's disease,Louisiana
4133,Alzheimer's disease,Maine
4134,Alzheimer's disease,Maryland
4135,Alzheimer's disease,Massachusetts
4136,Alzheimer's disease,Michigan
4137,Alzheimer's disease,Minnesota
4138,Alzheimer's disease,Mississippi
4139,Alzheimer's disease,Missouri
4140,Alzheimer's disease,Montana
4141,Alzheimer's disease,Nebraska
4142,Alzheimer's disease,Nevada
4143,Alzheimer's disease,New Hampshire
4144,Alzheimer's disease,New Jersey
4145,Alzheimer's disease,New Mexico
4146,Alzheimer's disease,New York
4147,Alzheimer's disease,North Carolina
4148,Alzheimer's disease,North Dakota
4149,Alzheimer's disease,Ohio
4150,Alzheimer's disease,Oklahoma
4151,Alzheimer's disease,Oregon
4152,Alzheimer's disease,Pennsylvania
4153,Alzheimer's disease,Rhode Island
4154,Alzheimer's disease,South Carolina
4155,Alzheimer's disease,South Dakota
4156,Alzheimer's disease,Tennessee
4157,Alzheimer's disease,Texas
4158,Alzheimer's disease,United States
4159,Alzheimer's disease,Utah
4160,Alzheimer's disease,Vermont
4161,Alzheimer's disease,Virginia
4162,Alzheimer's disease,Washington
4163,Alzheimer's disease,West Virginia
4164,Alzheimer's disease,Wisconsin
4165,Alzheimer's disease,Wyoming
4166,Stroke,Alabama
4167,Stroke,Alaska
4168,Stroke,Arizona
4169,Stroke,Arkansas
4170,Stroke,California
4171,Stroke,Colorado
4172,Stroke,Connecticut
4173,Stroke,Delaware
4174,Stroke,District of Columbia
4175,Stroke,Florida
4176,Stroke,Georgia
